CO(GT),PT08.S1(CO),NMHC(GT),C6H6(GT),PT08.S2(NMHC),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH,NOx
0.7,981,-200,5.8,804,829,127,997,783,10.7,37.2,0.4788,191
0.7,947,-200,5.6,791,825,-200,963,785,10.9,34.9,0.4560,-200
1.1,1023,-200,8.0,898,759,148,1034,899,10.7,33.1,0.4256,256
1.3,1009,-200,7.1,860,787,172,993,922,10.6,34.2,0.4375,287
1.0,1007,-200,7.6,884,780,163,1014,951,8.9,38.1,0.4341,278
1.5,1054,-200,10.4,992,715,180,1092,1051,7.8,39.7,0.4206,302
1.5,1018,-200,8.9,934,740,169,1014,967,7.3,42.2,0.4341,259
1.2,976,-200,7.3,870,795,152,971,861,6.9,42.5,0.4257,221
0.3,872,-200,3.6,689,970,107,866,631,6.6,43.2,0.4247,142
-200.0,805,-200,1.7,559,1183,75,781,466,6.4,41.7,0.4034,93
-200.0,800,-200,1.5,541,1250,58,779,407,6.1,42.6,0.4041,71
-200.0,785,-200,1.0,504,1306,57,760,387,5.9,41.8,0.3928,66
-200.0,757,-200,0.6,459,1447,44,735,337,5.7,41.5,0.3836,49
-200.0,751,-200,0.4,424,1583,29,726,303,5.5,42.4,0.3867,29
-200.0,766,-200,0.3,412,1651,-200,763,295,4.5,52.0,0.4436,-200
-200.0,759,-200,0.2,399,1696,19,749,288,4.3,51.6,0.4323,19
-200.0,758,-200,0.2,388,1785,20,765,274,3.7,56.3,0.4530,20
-200.0,761,-200,0.1,383,1745,35,787,289,3.3,58.1,0.4559,39
-200.0,762,-200,0.4,434,1556,60,763,318,3.9,47.3,0.3862,77
0.2,869,-200,2.9,646,1068,115,876,476,4.3,45.9,0.3843,180
0.7,938,-200,5.4,785,853,157,969,704,4.2,50.1,0.4168,243
0.5,951,-200,5.1,769,856,147,1000,735,3.4,62.7,0.4943,236
0.4,892,-200,3.8,702,935,188,924,735,5.0,51.4,0.4534,297
0.3,876,-200,3.9,703,968,126,892,653,5.7,44.1,0.4063,235
0.3,872,-200,3.6,686,972,114,880,603,5.2,44.5,0.3968,186
0.4,893,-200,4.2,722,932,123,917,645,4.7,48.6,0.4194,196
0.2,879,-200,3.6,687,980,107,914,564,4.5,51.0,0.4327,167
0.4,896,-200,3.6,689,966,121,909,614,5.1,50.1,0.4432,211
0.4,909,-200,3.9,706,928,118,923,658,5.0,50.4,0.4430,194
0.7,958,-200,4.9,758,858,134,985,719,4.3,56.4,0.4721,206
1.0,984,-200,5.8,803,813,142,1012,772,4.3,56.7,0.4760,211
1.1,991,-200,6.1,814,790,133,1040,812,4.3,57.0,0.4771,197
0.3,881,-200,2.8,638,990,106,910,583,3.5,60.3,0.4782,139
0.1,853,-200,2.4,616,1071,87,870,491,4.1,52.5,0.4351,113
-200.0,804,-200,1.5,546,1194,67,796,400,3.9,50.6,0.4127,81
-200.0,788,-200,1.1,514,1285,55,771,354,3.9,47.7,0.3901,63
-200.0,788,-200,0.9,487,1346,49,769,329,4.0,47.8,0.3939,55
-200.0,763,-200,0.4,428,1532,30,757,296,3.9,50.9,0.4144,31
-200.0,771,-200,0.3,410,1622,-200,765,283,3.0,57.7,0.4423,-200
-200.0,747,-200,0.2,390,1775,20,738,266,3.3,52.8,0.4137,20
-200.0,744,-200,0.1,383,1881,17,720,253,2.7,53.9,0.4062,17
-200.0,774,-200,0.5,441,1646,35,760,282,2.8,54.4,0.4110,42
-200.0,800,-200,0.9,492,1310,71,783,353,3.6,49.0,0.3915,90
0.3,896,-200,3.3,668,1043,136,887,519,3.3,50.2,0.3934,227
0.6,913,-200,4.4,733,902,163,901,681,3.5,47.5,0.3778,250
0.3,871,-200,2.8,638,1022,143,860,583,4.3,49.4,0.4136,219
0.1,872,-200,3.2,662,1007,134,874,628,4.5,48.4,0.4131,211
0.1,858,-200,2.7,634,1053,130,868,566,4.3,50.0,0.4199,189
0.2,876,-200,3.5,683,993,122,894,572,4.3,49.7,0.4166,180
0.5,900,-200,4.8,751,891,129,913,637,4.9,45.3,0.3955,197
0.3,864,-200,3.4,678,987,132,866,579,5.6,42.4,0.3884,198
0.3,902,-200,4.2,721,924,133,900,666,5.7,43.1,0.3984,203
0.3,916,-200,4.2,720,912,126,922,707,4.8,49.7,0.4305,188
1.0,1004,-200,8.5,918,752,177,1033,990,5.1,43.0,0.3821,294
1.4,1024,-200,9.2,945,729,185,1073,1026,5.3,44.4,0.3970,302
1.4,1011,-200,7.6,884,763,169,1048,910,4.9,47.9,0.4180,261
1.1,1006,-200,6.2,822,794,151,1025,897,4.7,50.8,0.4398,232
0.4,913,-200,2.9,645,966,114,922,651,4.6,54.8,0.4704,154
0.2,905,-200,2.5,620,986,90,904,598,4.0,56.8,0.4688,120
0.2,872,-200,2.6,628,1009,87,857,560,4.2,46.8,0.3900,117
0.2,843,-200,2.2,597,1059,83,808,527,4.5,42.0,0.3571,108
0.2,863,-200,2.5,622,1025,74,826,574,4.1,42.1,0.3487,97
-200.0,791,-200,0.8,480,1259,-200,738,422,4.5,39.7,0.3379,-200
-200.0,769,-200,0.3,412,1481,28,727,326,4.4,42.2,0.3571,28
0.4,778,-200,0.3,417,1531,26,745,312,4.1,45.9,0.3804,27
0.5,801,-200,0.7,470,1313,61,762,382,4.3,42.5,0.3556,81
0.7,827,-200,1.4,533,1198,91,775,488,4.6,38.1,0.3267,129
1.9,1038,-200,6.6,837,822,184,972,915,4.6,39.4,0.3367,336
2.4,1040,-200,8.4,917,739,204,1038,1021,4.8,41.9,0.3634,335
2.0,980,-200,5.5,790,839,185,934,897,5.9,40.2,0.3760,318
1.3,912,-200,3.5,683,961,125,872,699,7.0,38.4,0.3861,201
1.0,887,-200,3.0,649,1009,104,854,588,6.6,40.2,0.3944,166
1.2,922,-200,4.1,716,930,115,893,643,6.6,41.2,0.4046,192
1.5,928,-200,4.7,748,900,126,900,685,7.3,36.8,0.3779,198
1.3,921,-200,4.5,736,921,125,881,673,7.3,35.0,0.3584,198
1.5,905,-200,4.7,747,924,139,850,691,7.0,33.5,0.3367,223
1.5,906,-200,5.1,769,913,142,865,726,6.5,32.4,0.3155,224
2.1,981,-200,7.7,886,819,170,928,912,5.7,33.9,0.3131,266
2.6,1053,-200,10.3,987,750,195,1025,1048,5.0,36.1,0.3178,326
3.0,1086,-200,11.5,1032,717,202,1049,1136,4.7,38.3,0.3306,343
2.0,967,-200,6.0,811,863,168,911,909,4.5,39.9,0.3390,243
1.4,902,-200,3.6,689,995,128,838,719,4.3,41.1,0.3451,177
1.3,916,-200,4.3,725,953,115,855,746,4.0,43.1,0.3551,155
1.2,895,-200,3.4,677,999,111,827,700,3.7,46.0,0.3701,143
1.1,866,-200,2.4,613,1075,97,810,579,3.3,47.4,0.3716,124
0.9,861,-200,2.0,585,1120,77,807,553,3.0,49.1,0.3774,94
0.8,845,-200,1.4,534,1146,-200,781,519,3.5,48.0,0.3822,-200
0.6,849,-200,1.2,522,1158,51,779,467,3.6,48.0,0.3835,56
0.5,818,-200,0.9,486,1282,49,781,422,4.0,47.8,0.3919,58
0.6,864,-200,1.6,554,1159,79,819,545,4.1,48.1,0.3975,105
0.7,856,-200,1.7,559,1138,92,810,556,4.1,47.4,0.3926,122
1.6,1024,-200,6.2,823,827,167,992,879,4.2,48.7,0.4073,274
2.2,1050,-200,8.2,909,742,206,1055,993,4.1,49.8,0.4117,342
1.8,984,-200,6.4,832,822,184,966,892,4.3,48.4,0.4043,296
1.5,990,-200,5.9,808,838,176,975,901,4.6,49.7,0.4271,279
1.8,970,-200,5.7,798,842,191,941,874,4.5,49.6,0.4210,325
1.4,943,-200,5.3,781,871,147,925,722,4.4,48.4,0.4087,222
2.1,994,-200,7.3,871,793,174,997,836,4.7,47.2,0.4075,279
1.6,932,-200,5.1,767,888,167,920,669,4.2,49.5,0.4118,248
1.3,891,-200,3.9,706,949,138,860,600,3.4,50.7,0.3991,193
1.9,-200,-200,-200.0,-200,-200,164,-200,-200,-200,-200,-200,256
2.4,-200,-200,-200.0,-200,-200,190,-200,-200,-200,-200,-200,288
3.0,-200,-200,-200.0,-200,-200,198,-200,-200,-200,-200,-200,300
1.9,-200,-200,-200.0,-200,-200,155,-200,-200,-200,-200,-200,224
1.8,-200,-200,-200.0,-200,-200,153,-200,-200,-200,-200,-200,219
1.1,-200,-200,-200.0,-200,-200,110,-200,-200,-200,-200,-200,145
1.1,-200,-200,-200.0,-200,-200,91,-200,-200,-200,-200,-200,115
1.1,-200,-200,-200.0,-200,-200,105,-200,-200,-200,-200,-200,136
1.0,-200,-200,-200.0,-200,-200,85,-200,-200,-200,-200,-200,107
0.7,793,-200,0.8,480,1306,60,745,376,1.9,49.7,0.3528,70
0.6,790,-200,0.6,455,1376,-200,751,336,1.6,52.9,0.3692,-200
0.5,776,-200,0.5,445,1460,34,737,330,1.4,53.8,0.3687,37
0.5,766,-200,0.5,448,1494,31,734,321,1.0,54.7,0.3657,33
0.4,774,-200,0.6,458,1473,37,735,334,1.4,52.3,0.3591,43
0.5,801,-200,0.9,494,1324,58,754,395,1.6,51.0,0.3561,73
0.8,847,-200,2.0,586,1163,92,814,473,1.4,53.1,0.3642,125
1.1,874,-200,2.8,641,1022,110,857,553,1.7,54.1,0.3785,154
1.1,879,-200,2.8,642,1027,101,836,545,2.5,51.0,0.3778,140
1.1,888,-200,3.0,652,1025,96,833,547,2.9,48.7,0.3706,150
1.1,873,-200,2.4,610,1051,102,819,527,3.6,45.8,0.3674,139
1.1,877,-200,2.5,618,1027,96,830,505,3.1,48.1,0.3722,135
1.2,893,-200,3.0,653,987,102,845,550,3.4,46.6,0.3668,152
1.0,866,-200,2.2,602,1071,88,809,465,3.7,45.8,0.3697,121
1.2,873,-200,2.6,629,1049,87,817,467,4.4,43.7,0.3688,122
1.3,911,-200,3.4,676,998,115,855,555,4.0,44.9,0.3689,167
1.4,908,-200,3.0,653,980,118,847,551,3.3,46.8,0.3671,165
1.3,907,-200,3.1,657,981,134,844,569,3.1,48.1,0.3707,190
1.4,925,-200,3.4,678,960,125,861,594,2.8,49.0,0.3700,176
1.5,920,-200,2.9,649,983,140,849,598,3.1,47.4,0.3661,196
1.0,865,-200,1.7,561,1102,83,791,434,2.9,49.0,0.3725,103
1.0,867,-200,1.6,553,1136,73,792,412,2.8,49.1,0.3726,91
1.1,900,-200,2.3,604,1051,92,815,469,2.9,49.7,0.3782,119
1.3,901,-200,2.2,599,1023,109,825,515,3.8,46.5,0.3762,147
1.0,863,-200,1.7,560,1107,82,787,430,3.2,46.9,0.3658,101
1.1,884,-200,2.2,599,1065,-200,813,503,3.1,45.2,0.3504,-200
-200.0,873,-200,1.8,565,1097,83,793,494,3.1,44.8,0.3473,102
0.6,806,-200,0.6,459,1322,50,728,368,3.1,44.4,0.3420,55
0.5,801,-200,0.6,454,1374,44,727,348,3.0,43.4,0.3337,51
0.4,790,-200,0.4,431,1439,49,722,354,2.8,43.8,0.3308,53
0.5,805,-200,0.7,465,1358,62,736,382,2.7,43.2,0.3259,74
0.7,843,-200,1.2,520,1202,85,762,450,3.3,42.3,0.3299,113
0.8,849,-200,1.4,537,1148,82,757,460,4.6,39.0,0.3330,107
0.8,872,-200,2.0,583,1126,77,765,441,5.6,37.5,0.3426,101
1.0,890,-200,2.0,585,1097,92,776,454,7.2,34.2,0.3488,129
0.9,874,-200,1.6,552,1128,95,760,415,6.9,35.6,0.3561,126
0.9,863,-200,1.6,553,1133,95,742,419,8.2,30.1,0.3281,132
0.9,840,-200,1.8,566,1176,76,717,368,7.6,27.9,0.2927,101
1.0,845,-200,1.8,569,1151,95,709,397,7.9,25.9,0.2774,128
1.0,888,-200,2.6,625,1062,118,763,510,7.8,28.3,0.3017,170
1.1,845,-200,2.0,582,1120,123,719,473,6.3,28.8,0.2772,174
1.2,880,-200,2.8,641,1077,140,759,537,5.4,30.1,0.2726,215
1.6,917,-200,3.9,708,972,163,787,670,5.0,31.1,0.2730,248
1.7,927,-200,4.1,715,965,164,797,711,4.6,33.8,0.2898,247
1.1,868,-200,2.4,615,1095,120,752,551,4.3,36.6,0.3064,154
1.3,932,-200,3.5,685,996,130,820,670,4.0,39.0,0.3203,186
1.7,971,-200,4.6,741,901,145,864,771,2.9,42.8,0.3276,231
1.5,891,-200,3.0,650,987,126,782,586,3.4,38.9,0.3076,174
0.8,806,-200,1.0,495,1282,61,685,355,4.0,36.4,0.2982,68
0.5,787,-200,0.5,446,1395,-200,657,310,4.0,36.4,0.2989,-200
0.4,791,-200,0.4,435,1486,37,668,292,3.7,37.7,0.3024,39
0.4,787,-200,0.3,415,1474,37,667,293,3.4,38.9,0.3075,39
0.4,814,-200,0.6,449,1363,50,674,328,3.7,37.5,0.3012,54
0.7,844,-200,1.4,538,1164,109,726,479,3.7,35.2,0.2833,158
1.8,1049,-200,7.1,863,826,198,923,979,3.7,33.9,0.2732,350
-200.0,1201,-200,14.0,1116,617,-200,1130,1469,4.4,38.8,0.3280,-200
3.5,1293,-200,15.1,1153,602,283,1141,1667,6.6,34.4,0.3359,584
2.8,1121,-200,12.5,1066,683,256,1040,1378,10.0,22.4,0.2753,478
3.1,1112,-200,12.8,1078,683,261,1028,1426,11.9,18.6,0.2581,563
2.5,1060,-200,11.9,1048,707,181,983,1246,12.5,17.2,0.2477,414
2.7,1056,-200,11.7,1040,711,194,976,1187,13.2,17.3,0.2606,398
2.9,1131,-200,14.7,1139,643,214,1097,1363,13.5,18.7,0.2872,451
3.2,1162,-200,15.7,1170,618,204,1131,1425,14.1,18.2,0.2908,503
4.1,1283,-200,21.1,1328,552,228,1294,1722,13.0,20.3,0.3030,640
6.1,1414,-200,27.4,1490,488,270,1433,2051,10.4,24.7,0.3116,843
6.8,1486,-200,30.8,1570,455,285,1557,2179,8.6,29.8,0.3344,954
6.8,1523,-200,29.2,1533,456,282,1532,2214,7.3,36.8,0.3771,984
3.7,1283,-200,15.0,1149,587,235,1148,1799,6.3,39.4,0.3795,586
2.1,1109,-200,7.1,863,737,208,960,1527,5.4,43.5,0.3922,360
1.4,1055,-200,5.4,782,798,161,940,1377,5.1,45.6,0.4056,231
1.3,1038,-200,4.8,756,813,146,921,1317,4.2,49.4,0.4120,200
1.1,996,-200,3.8,698,871,123,894,1228,4.1,50.1,0.4150,153
1.0,995,-200,3.5,680,879,109,904,1201,4.1,51.5,0.4263,135
0.9,1000,-200,3.3,670,868,-200,917,1158,3.7,57.5,0.4621,-200
0.8,1042,-200,3.6,688,814,115,935,1204,2.5,64.8,0.4807,196
0.9,1042,-200,3.8,701,795,114,945,1216,1.8,68.9,0.4878,208
1.1,1024,-200,4.2,724,814,122,944,1198,2.0,64.9,0.4661,241
1.6,1147,-200,7.7,886,702,149,1056,1381,2.2,65.3,0.4730,417
3.7,1496,-200,20.0,1298,492,187,1441,1873,3.1,64.0,0.4938,896
4.8,1541,-200,22.1,1353,449,198,1492,2112,3.7,61.7,0.4967,966
4.1,1491,-200,17.2,1215,503,196,1343,2038,4.4,58.8,0.4979,878
4.5,1533,-200,21.4,1334,466,218,1434,2118,5.8,54.1,0.5020,985
4.5,1507,-200,19.8,1292,479,227,1379,2110,7.3,50.8,0.5226,1017
3.7,1451,-200,18.8,1264,497,181,1408,1965,9.5,47.2,0.5589,683
4.2,1432,-200,18.8,1264,487,179,1476,1888,11.8,44.4,0.6118,660
3.3,1408,-200,16.7,1202,506,151,1411,1774,12.7,45.5,0.6648,492
3.2,1377,-200,14.4,1129,540,162,1392,1626,13.5,44.8,0.6898,497
3.6,1454,-200,16.3,1190,508,165,1434,1761,12.3,48.9,0.6967,562
3.5,1268,-200,14.4,1128,573,173,1255,1533,10.8,40.3,0.5201,539
4.1,1259,-200,17.0,1211,559,188,1243,1531,9.4,36.7,0.4324,502
4.0,1261,-200,14.8,1143,595,186,1208,1477,8.3,39.5,0.4318,452
3.3,1133,-200,9.8,971,683,172,1059,1332,7.8,41.3,0.4389,357
3.0,1054,-200,6.1,818,777,150,966,1210,7.3,43.8,0.4505,289
2.6,1055,-200,5.4,783,805,137,969,1167,6.7,47.6,0.4688,221
2.6,1059,-200,4.7,747,820,133,964,1133,6.6,51.2,0.5007,204
2.6,1063,-200,5.1,769,807,122,993,1109,6.4,52.6,0.5074,183
2.9,1135,-200,6.9,854,722,130,1065,1218,5.3,57.8,0.5177,222
2.9,1126,-200,7.3,869,680,-200,1075,1222,3.4,66.7,0.5281,-200
2.5,1058,-200,4.8,753,764,121,986,1149,3.3,66.8,0.5215,210
2.0,1040,-200,3.6,688,846,115,920,1090,3.7,62.9,0.5059,185
2.2,1069,-200,4.5,737,792,125,946,1114,2.6,67.5,0.5034,257
2.4,1042,-200,5.2,771,795,136,941,1089,3.5,60.9,0.4857,297
4.0,1322,-200,15.1,1151,566,174,1286,1446,2.7,63.4,0.4787,573
6.7,1549,-200,27.3,1485,422,224,1638,1930,2.8,64.2,0.4859,883
5.6,1416,-200,19.6,1285,501,230,1390,1809,5.8,53.1,0.4942,824
4.3,1337,-200,14.8,1143,560,205,1236,1769,9.7,40.1,0.4832,693
4.0,1281,-200,14.5,1132,577,204,1206,1696,12.7,30.0,0.4398,714
2.6,1037,-200,10.1,981,721,139,1000,1086,13.7,20.7,0.3221,388
2.2,1028,-200,10.1,983,728,133,979,1048,13.7,19.9,0.3114,337
1.9,984,-200,8.3,913,762,127,930,990,14.1,18.1,0.2884,326
1.8,1010,-200,9.0,940,759,124,960,1027,14.5,18.0,0.2956,329
3.1,1113,-200,13.4,1096,645,158,1092,1359,13.2,20.4,0.3074,465
4.8,1253,-200,19.5,1284,536,171,1285,1618,10.5,25.1,0.3194,612
5.8,1400,-200,27.8,1499,461,193,1527,1869,8.9,31.4,0.3597,759
5.9,1470,-200,31.4,1584,436,195,1641,2033,8.2,36.2,0.3953,771
4.1,1281,-200,15.6,1168,571,212,1195,1756,6.7,39.6,0.3906,655
1.8,1084,-200,7.0,855,748,193,939,1446,5.8,42.0,0.3904,332
1.7,1097,-200,7.8,892,719,167,979,1423,4.9,45.9,0.3999,287
1.7,1032,-200,5.6,791,793,156,915,1278,4.5,47.9,0.4079,242
1.5,1046,-200,6.0,812,782,153,940,1265,3.9,51.6,0.4226,242
1.1,975,-200,3.9,707,860,128,902,1107,3.4,54.7,0.4323,192
0.9,932,-200,2.8,642,950,-200,871,1014,3.3,56.1,0.4379,-200
-200.0,926,-200,2.6,623,954,96,873,1011,2.0,60.8,0.4337,134
0.3,932,-200,2.9,645,916,105,882,1006,1.2,63.7,0.4327,142
0.4,937,-200,2.8,640,923,130,870,1010,2.1,60.3,0.4368,194
0.6,996,-200,4.2,724,861,134,938,1067,1.3,63.1,0.4322,216
3.0,1382,-200,16.7,1202,534,275,1352,1630,1.3,64.8,0.4410,728
5.6,1544,-200,29.1,1530,416,309,1706,2030,2.1,62.2,0.4491,975
4.9,1429,-200,20.7,1317,495,322,1425,1916,5.1,50.8,0.4499,947
3.5,1312,-200,15.5,1164,570,333,1230,1761,8.5,39.7,0.4425,790
2.2,1205,-200,10.3,989,643,235,1084,1597,11.5,33.0,0.4476,551
2.7,1322,-200,13.8,1110,568,241,1208,1776,12.2,34.3,0.4864,565
2.7,1301,-200,12.7,1074,574,214,1255,1636,13.5,35.0,0.5396,532
2.1,1280,-200,11.4,1030,597,174,1246,1480,14.9,34.9,0.5869,459
2.0,1256,-200,10.2,986,612,157,1240,1413,15.7,34.5,0.6111,407
2.4,1358,-200,14.3,1128,545,170,1344,1611,14.7,37.2,0.6180,434
6.7,1713,-200,32.4,1605,383,212,1870,2186,12.2,44.8,0.6342,980
6.4,1655,-200,29.0,1527,393,249,1758,2203,10.3,52.4,0.6578,966
3.9,1444,-200,17.6,1227,485,231,1414,1891,9.3,55.5,0.6503,646
2.7,1314,-200,12.6,1069,571,216,1271,1662,8.3,57.6,0.6304,471
3.0,1368,-200,15.5,1164,524,217,1350,1674,6.3,65.1,0.6237,528
2.1,1195,-200,9.1,943,645,203,1149,1462,6.5,63.1,0.6132,378
1.2,1083,-200,6.4,828,734,161,1067,1273,6.0,62.7,0.5890,235
1.2,1055,-200,5.1,771,781,147,1030,1174,5.1,65.4,0.5797,217
0.7,973,-200,3.3,672,887,111,954,1031,4.7,64.6,0.5568,141
0.9,1039,-200,5.3,777,778,-200,1031,1082,2.9,72.2,0.5523,-200
0.8,949,-200,3.1,657,895,115,948,991,5.0,63.5,0.5575,158
0.4,920,-200,2.2,601,974,80,920,925,3.9,65.5,0.5367,87
0.7,989,-200,3.9,703,843,122,988,1017,1.8,74.5,0.5271,194
1.4,1100,-200,6.9,854,714,186,1075,1187,1.8,73.7,0.5198,401
4.0,1411,-200,19.7,1288,492,306,1472,1638,2.3,70.9,0.5182,887
3.9,1328,-200,20.1,1300,499,301,1405,1672,4.4,61.1,0.5176,654
3.1,1308,-200,16.3,1189,534,274,1325,1656,7.7,49.8,0.5267,566
3.2,1280,-200,14.3,1127,558,247,1277,1641,12.1,36.9,0.5212,649
1.5,1056,-200,7.0,857,735,169,1028,1117,15.0,28.5,0.4821,309
1.2,1019,-200,6.3,825,781,138,994,901,14.5,28.3,0.4665,229
1.9,1084,-200,8.6,923,712,149,1085,1046,12.9,31.8,0.4707,312
1.5,998,-200,6.6,841,792,165,979,884,12.1,32.3,0.4548,276
1.4,987,-200,6.1,816,816,156,959,821,11.3,33.5,0.4476,236
1.9,1079,-200,8.8,932,719,184,1018,1056,11.4,32.6,0.4373,312
2.2,1096,-200,9.4,954,687,197,1085,1139,9.1,37.8,0.4372,345
3.0,1146,-200,11.8,1043,639,204,1169,1248,8.1,41.0,0.4458,386
2.6,1125,-200,11.3,1025,653,207,1147,1200,7.7,41.9,0.4409,356
2.8,1130,-200,9.7,968,680,208,1102,1220,7.1,43.9,0.4433,467
1.6,1017,-200,5.8,805,807,174,958,1032,6.3,45.8,0.4408,287
1.3,1017,-200,5.3,776,843,157,946,971,6.0,46.1,0.4351,239
1.6,1041,-200,5.3,778,828,166,947,1011,5.5,49.0,0.4471,266
1.5,1034,-200,5.1,769,816,167,952,1049,4.9,52.0,0.4548,261
1.3,1009,-200,4.8,751,828,154,939,1053,4.1,54.7,0.4536,223
1.6,1105,-200,6.4,828,735,-200,997,1157,2.1,64.2,0.4633,-200
2.0,1084,-200,7.0,859,703,164,1017,1163,1.5,66.2,0.4571,272
1.3,989,-200,4.4,731,815,149,936,1018,1.0,67.7,0.4523,226
0.9,1047,-200,5.6,792,757,150,957,1121,0.8,69.9,0.4591,250
1.4,1091,-200,7.3,868,705,205,1021,1200,1.3,67.2,0.4598,402
3.1,1263,-200,12.7,1074,614,283,1198,1403,2.0,63.6,0.4564,708
4.1,1165,-200,11.3,1024,646,310,1134,1365,4.1,52.7,0.4345,759
1.3,966,-200,4.9,760,877,200,890,940,7.5,39.2,0.4091,302
0.9,927,-200,3.8,702,932,147,847,750,9.0,34.5,0.3980,210
1.0,909,-200,3.4,678,960,128,838,652,9.2,34.5,0.4025,180
1.0,941,-200,4.2,723,922,121,880,643,9.3,33.8,0.3981,165
1.1,903,-200,3.7,696,932,129,850,629,9.3,33.1,0.3874,180
0.8,891,-200,3.3,668,991,110,819,549,9.7,30.8,0.3716,147
1.0,904,-200,3.4,674,968,126,824,578,9.6,31.1,0.3718,177
0.9,900,-200,3.1,659,990,121,807,582,8.6,32.8,0.3669,157
0.9,926,-200,4.3,725,933,142,847,694,7.2,35.0,0.3567,195
1.6,999,-200,6.2,821,846,174,915,926,6.4,36.8,0.3566,263
1.4,994,-200,5.2,774,854,168,917,915,6.0,40.2,0.3773,239
1.4,1010,-200,5.8,801,826,180,944,986,5.5,42.6,0.3874,267
1.1,938,-200,3.5,685,934,157,870,840,4.9,43.7,0.3809,214
1.2,983,-200,4.9,760,869,162,898,939,4.2,43.2,0.3605,236
1.8,963,-200,4.7,749,900,173,834,869,4.0,39.2,0.3228,251
1.4,962,-200,4.9,756,902,176,843,908,3.7,40.1,0.3230,255
1.4,980,-200,5.0,761,854,172,876,1051,3.1,47.1,0.3638,235
0.9,914,-200,2.9,644,972,-200,832,922,2.6,48.8,0.3658,-200
-200.0,898,-200,2.6,624,987,108,825,871,0.8,53.8,0.3542,129
0.8,854,-200,1.8,572,1070,88,788,793,1.2,51.9,0.3515,95
0.7,838,-200,1.3,531,1146,85,774,753,1.0,52.2,0.3489,95
0.7,831,-200,1.5,543,1132,88,787,737,0.6,53.3,0.3467,100
0.6,833,-200,1.3,526,1169,94,771,722,0.8,52.8,0.3468,110
0.8,870,-200,2.0,582,1091,115,791,737,0.3,53.7,0.3424,149
1.3,984,-200,4.3,727,891,137,908,913,4.1,42.9,0.3551,197
2.0,1065,-200,6.7,844,780,212,979,1117,8.0,33.3,0.3591,351
1.7,968,-200,4.6,743,886,173,840,774,10.7,25.2,0.3242,249
1.2,911,-200,3.5,683,981,135,790,558,11.1,23.5,0.3105,188
1.0,868,-200,2.1,590,1081,100,753,420,10.6,26.0,0.3320,127
0.8,868,-200,1.9,576,1128,78,755,363,10.3,27.7,0.3481,96
1.0,904,-200,2.7,633,1040,100,789,410,10.2,28.3,0.3516,138
1.4,944,-200,3.7,693,928,150,832,568,9.2,29.9,0.3479,217
1.1,925,-200,2.9,649,1003,142,819,570,6.9,36.4,0.3635,186
1.6,985,-200,4.5,736,891,165,875,774,6.0,38.0,0.3584,227
1.8,1002,-200,5.3,780,855,179,892,857,5.8,36.4,0.3385,252
1.4,938,-200,3.7,692,937,149,805,737,5.8,35.4,0.3286,193
1.1,896,-200,2.6,627,1033,126,782,610,5.4,36.6,0.3304,158
1.0,907,-200,2.4,614,1052,120,782,627,5.1,37.9,0.3358,150
1.1,902,-200,2.4,613,1049,110,777,566,4.8,38.0,0.3300,130
1.0,885,-200,2.0,582,1072,92,760,517,4.5,38.1,0.3249,104
0.8,863,-200,1.5,545,1119,78,749,484,4.3,38.1,0.3207,86
0.6,861,-200,1.2,518,1141,-200,738,482,3.9,39.9,0.3250,-200
0.6,852,-200,0.8,482,1187,65,726,496,3.8,41.0,0.3327,67
0.6,879,-200,1.0,495,1147,73,753,623,3.3,44.6,0.3499,75
0.6,900,-200,1.3,525,1090,85,780,696,3.6,44.5,0.3574,97
0.8,963,-200,2.4,615,980,133,837,916,3.4,47.0,0.3713,177
2.3,1183,-200,8.7,929,675,246,1037,1309,2.9,49.5,0.3775,433
2.8,1161,-200,10.5,996,639,281,1067,1396,5.6,40.5,0.3704,471
2.1,1102,-200,7.9,896,720,222,969,1226,7.5,33.8,0.3520,346
1.7,1029,-200,6.5,835,771,182,897,1002,10.8,25.2,0.3251,262
1.4,973,-200,5.7,797,845,154,845,769,12.9,20.6,0.3045,221
1.6,981,-200,6.2,820,807,168,876,784,12.2,21.4,0.3033,265
1.4,960,-200,5.4,784,842,149,868,643,12.0,21.9,0.3069,219
1.3,973,-200,4.9,761,862,156,865,682,12.2,24.0,0.3392,235
1.4,968,-200,5.0,765,843,156,863,692,12.0,24.3,0.3393,227
1.7,1022,-200,6.9,854,771,187,941,926,10.5,27.8,0.3525,285
1.9,1067,-200,7.5,879,740,194,989,996,8.7,33.9,0.3832,291
2.3,1101,-200,8.2,908,707,204,1025,1095,7.8,37.6,0.4004,295
2.0,1081,-200,7.7,885,720,174,1017,1058,7.2,39.4,0.4032,243
1.6,988,-200,4.5,738,843,154,906,893,7.1,39.6,0.4019,209
1.0,932,-200,2.7,630,980,117,842,681,7.1,39.6,0.4001,147
0.9,923,-200,2.3,602,1028,98,831,599,7.2,39.3,0.4004,117
0.9,915,-200,2.1,589,1045,90,813,550,6.9,39.6,0.3966,105
0.9,879,-200,1.4,534,1129,74,785,470,7.0,39.8,0.4006,84
0.5,852,-200,0.8,479,1275,49,761,375,7.1,40.5,0.4090,51
